"id","request_for_specialist_id","candidate_id","status","next_step_id","due_date","is_main","start_date","deadline_sla_date","result_date","result_comment","rate","is_active","is_staffing","staffing_file_id","is_favorite","interview_date","resume_request_id","assigned_date","status_reason_id","cancel_reject_initiator_id"
290,658,955,CANCEL,,,0,,"2022-04-07","2022-04-08 08:39:56",Заказчик приостановил набор на проект и закрыл данную вакансию,,1,1,,0,"2022-04-04",,,12,
291,659,2290,CANCEL,,,0,,,"2022-04-12 15:05:25",заказчик остановил набор на позицию на неопределенное время,,1,1,,0,,,,12,
292,660,8476,CANCEL,,,0,,"2022-04-14","2022-04-05 11:27:02",снимаем кандидата. принял оффер другой компании.....,,1,1,,0,,,,12,
293,661,369,CANCEL,,,0,,"2022-04-12","2022-04-13 06:29:10",Заказчик приостановил набор на данную позицию на неопределенное время,,1,1,,0,,,,12,
294,663,4471,CANCEL,,,0,,"2022-04-07","2022-04-07 11:47:49",Заказчик приостановил подбор на данное направление на не определенный срок.,,1,1,,0,,,,12,
295,664,6093,CANCEL,,,0,,"2022-03-30","2022-04-12 15:06:31",заказчик остановил набор на позицию на неопределенное время,,1,1,,0,,,,12,
296,666,292,CANCEL,,,0,,,"2022-04-07 14:48:19",Заказчик остановил подбор по данной позиции на не определенный срок.,,1,1,,0,,,,12,
297,667,699,CANCEL,,,0,,"2022-03-30","2022-04-07 09:44:54",Заказчик временно приостановил подбор по данному направлению.,,1,1,,0,,,,12,
298,668,2069,CANCEL,,,0,,"2022-04-01","2022-04-18 08:13:42",У кандидата старт на другом проекте. Закрываем деманд.,,1,1,414,0,,,,12,
299,669,7753,CANCEL,,,0,,,"2022-04-12 15:14:27",заказчика закрыл набор на неопределенное время на позицию,,1,1,,0,,,,12,
300,670,6697,CANCEL,,,0,,,"2022-04-25 21:00:00",Шамшур Анастасия - отказ после собеса.............,,1,1,,0,"2022-04-21",,,12,
301,671,2577,REJECT,,,0,,"2022-04-13","2022-04-07 21:00:00","старт на другом проекте у кандидата, снимаем с подготовки Альфа-Банк РФ",,1,1,,0,,,,12,
302,672,6742,ASSIGNED,,,1,,,"2022-04-22 12:56:20",,,1,1,,1,"2022-03-31",,,,
303,677,7764,CANCEL,,,0,,"2022-04-26","2022-04-12 15:14:12",заказчика закрыл набор на неопределенное время на позицию,,1,1,,1,,,,12,
304,678,304,CANCEL,,,0,,,"2022-04-12 10:42:38","Заказчик вакансии закрывает своими силами. На данный момент так, позже ситуация измениться",,1,1,202,0,,,,12,
305,679,955,ASSIGNED,,,1,,,"2022-04-21 06:48:12",,,1,1,203,1,"2022-04-12",,,,
306,681,3909,CANCEL,,,0,,"2022-03-31","2022-04-12 15:13:59",заказчика закрыл набор на неопределенное время на позицию,,1,1,,0,,,,12,
307,682,7992,CANCEL,,,0,,"2022-03-30","2022-04-12 15:13:37",заказчика закрыл набор на неопределенное время на позицию,,1,1,,0,,,,12,
308,683,7375,ASSIGNED,,,1,,,"2022-05-04 11:31:18",,,1,1,,0,"2022-04-20",,,,
309,684,4914,ASSIGNED,,,1,"2022-04-20",,"2022-04-18 10:00:28",,,1,1,,1,"2022-04-01",,,,
310,687,229,CANCEL,,,0,,"2022-03-31","2022-04-12 15:11:26",отказался готовиться на русский проект...категорично,,1,1,,0,,,,12,
311,688,6883,CANCEL,,,0,,"2022-03-30","2022-04-12 15:07:59",заказчик остановил набор на позицию на неопределенное время,,1,1,,0,,,,12,
312,689,7769,CANCEL,,,0,,"2022-03-29","2022-04-11 07:31:48",Candidate Lukonina Galina cancelled because of start on demand 689,,1,1,,0,,,,12,
313,690,7696,CANCEL,,,0,,,"2022-04-06 10:43:28","снимаем кандидата, процессим только на JTI..........",,1,1,,0,,,,12,
314,691,1696,CANCEL,,,0,,"2022-03-29","2022-04-12 15:07:25",заказчик остановил набор на позицию на неопределенное время,,1,1,,0,,,,12,
315,692,4005,CANCEL,,,0,,"2022-03-30","2022-04-12 15:04:23",к сожалению не прошла собеседование с заказчиком..,,1,1,404,0,"2022-04-04",,,12,
316,694,6742,CANCEL,,,0,,"2022-04-07","2022-04-06 08:55:48",Ошибочно проставлен статус. Кандидат прошёл первый этап и идёт на второй этап.,,1,1,,0,"2022-04-04",,,12,
317,695,7753,CANCEL,,,0,,"2022-04-06","2022-04-04 14:42:20",Филиппова Виктория - SA - M2 - Получили отказ после II этапа собеседовани,,1,1,,0,"2022-04-04",,,12,
318,696,1191,CANCEL,,,0,,"2022-04-14","2022-04-07 13:46:53","заказчик морозится с понедельника, 
[12:12] Sergey Krugley
15:33завтра утром пну их
Alexandr Repnin, Вторник в 19:04
@Alexandr есть ли какие новости от юристов?Alexandr 9:39@Alexandr
Sergey Krugley, Вчера в 15:33
пока тишина (",,1,1,,0,,,,12,
319,697,3890,CANCEL,,,0,,"2022-04-15","2022-04-07 13:48:17","Заказчик морозится с понедельника 
[12:12] Sergey Krugley
15:33завтра утром пну их
Alexandr Repnin, Вторник в 19:04
@Alexandr есть ли какие новости от юристов?Alexandr 9:39@Alexandr
Sergey Krugley, Вчера в 15:33
пока тишина (",,1,1,,0,,,,12,
320,698,8476,REJECT,,,0,,"2022-04-19","2022-04-04 21:00:00",Стаффинг снял кандидата после отправки CV заказчику.,,1,1,153,0,,,,12,
321,699,6093,REJECT,,,0,,"2022-04-15","2022-04-06 21:00:00",Выслали резюме заказчику - получили отказ с формулировкой: мало опыта.,,1,1,155,0,,,,12,
322,710,7099,CANCEL,,,0,,"2022-04-01","2022-04-12 09:11:27",The candidate has not been contacted for a long time.,,1,1,,0,,,,12,
323,713,3008,REJECT,,,0,,"2022-03-28","2022-04-05 21:00:00",Заказчик долго не объяснял причину почему не назначают собес в конце концов ответил что это позиция не для него а партнера и они рассматривают в т ч других вендоров,,1,1,,0,,,,12,
324,715,1641,CANCEL,,,0,,"2022-03-28","2022-04-06 08:25:42","Отправили клиенту 3 CV, но от клиента никакого фида по дальнейшим шагам.
Пока стопаем деманд",,1,1,,0,,,,12,
325,723,7791,CANCEL,,,0,,"2022-04-04","2022-04-15 11:48:26",Отказ заказчика по причине долгого времени выполнения тестового задания (время затянулось из-за болезни),,1,1,,0,"2022-04-01",,,12,
326,731,8150,CANCEL,,,0,,"2022-04-05","2022-04-06 13:56:46",CV was not sent. The customer closed position. Two of our .net developer will start on the project,,1,1,,0,,,,12,
327,732,7610,ASSIGNED,,,1,"2022-04-11",,"2022-04-11 07:31:11",,,1,1,,1,"2022-03-29",,,,
328,744,7950,CANCEL,,,0,,,"2022-04-18 10:43:37",Candidate Slysh Kacper cancelled because of start on demand 744,,1,1,,0,,,,12,
329,749,10941,ASSIGNED,,,1,"2022-05-16",,"2022-04-18 10:43:37",,,1,1,237,1,"2022-04-12",,,,
330,751,6407,REJECT,,,0,,"2022-03-21","2022-03-31 21:00:00",кандидат не подходит по стеку на имеющуюся позицию,,1,1,,0,"2022-03-29",,,12,
331,752,8210,CANCEL,,,0,,"2022-04-05","2022-04-11 08:32:36","Принес оффер на 6К, вынуждены были отпустить...........",,1,1,,0,"2022-04-04",,,12,
332,753,7888,REJECT,,,0,,"2022-04-20","2022-04-18 21:00:00","""Поверхностные знания по многопоточности"", а для заказчика эта тема оказалась очень важной",,1,1,281,0,"2022-04-13",,,12,
333,756,5810,REJECT,,,0,,,"2022-04-19 21:00:00","Клиент не оценил кандидата на уровень senior и не посчитали, что как middle специалист он подходит команде.
Фидбек от клиента: Overall,they gave me the following reasons as to why we can't consider him for medior level.
Technical:- Candidate didn't use co-routines efficiently.
- Dosen't have experience or worked on library implementation.
- Library implementation - candidate dosen't have much experience in this.
-App was good architecture-wise but data was kept on domain layer instead of data layer and it's an important mistake for me.
currently one single module has all the layers.",,1,1,182,0,"2022-04-20",,,12,
334,757,2123,REJECT,,,0,,"2022-03-28","2022-04-18 21:00:00","Отклонили cv Ивана, потому как мало опыта для оставшейся позиции, хотят плотный опыт со стеком в течении минимум 3ех лет. У него по стеку не все релевантно.

Плюс тех прогон 70% соответствует j3 уровню, поэтому не будем дальше пробивать, чтоб смотрели, и отпускаем кандидата",,1,1,313,0,,,,12,
335,758,661,CANCEL,,,0,,"2022-04-15","2022-04-20 13:41:51",Заказчик отказал начинать онбординг с данным кандидатом.,,1,1,135,1,"2022-04-04",,,12,
336,759,1446,REJECT,,,0,,"2022-04-01","2022-04-05 21:00:00","Unfortunately we cannot continue this process, always try to get fully information about the candidate experience from the one interview, the main reason why we decided to reject current candidate was English level it’s most priority for us.",,1,1,,0,"2022-03-30",,,12,
337,760,2351,CANCEL,,,0,,"2022-04-08","2022-04-04 16:55:53",Заказчик прислал обновлённый деманд в нём лишь 2 позиции по андроиду,,1,1,,0,,,,12,
338,761,2747,CANCEL,,,0,,"2022-03-29","2022-04-05 13:10:30","Заказчик не предоставил слоты для интервью, снимаем",,1,1,,0,,,,12,
339,762,2203,CANCEL,,,0,,"2022-03-23","2022-04-07 11:19:48","клиент принимает решение по старту всей команды, ожидаем решение",,1,1,,0,"2022-03-22",,,12,
340,763,7608,CANCEL,,,0,,"2022-03-25","2022-04-07 11:19:57","клиент принимает решение по старту всей команды, ожидаем решение",,1,1,,0,"2022-03-24",,,12,
341,764,640,CANCEL,,,0,,"2022-04-01","2022-04-06 07:17:12","Клиент закрыл деманд
Клиент закрыл деманд
Клиент закрыл деманд",,1,1,,0,"2022-03-31",,,12,
342,765,1533,CANCEL,,,0,,"2022-04-05","2022-04-06 07:19:21","Клиент закрыл деманд
Клиент закрыл деманд
Клиент закрыл деманд",,1,1,,0,"2022-04-04",,,12,
343,766,661,CANCEL,,,0,,"2022-04-08","2022-04-06 07:19:33","Клиент закрыл деманд
Клиент закрыл деманд
Клиент закрыл деманд",,1,1,,0,,,,12,
344,767,132,REJECT,,,0,,"2022-03-21","2022-04-04 21:00:00","Не прошёл по CV, указали, что не достаточно опыта по основным технологиям.",,1,1,,0,,,,12,
